,Region,Month,Year,Start_Date,End_Date,Start_Date_Unix,End_Date_Unix,Full Location,LatLong
302,Warangal,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
303,Warangal,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
304,Warangal,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
305,Warangal,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
306,Warangal,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
307,Warangal,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
308,Warangal,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
309,Warangal,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
310,Warangal,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
311,Warangal,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
312,Warangal,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
313,Warangal,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
314,Karimnagar,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
315,Karimnagar,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
316,Karimnagar,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
317,Karimnagar,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
318,Karimnagar,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
319,Karimnagar,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
320,Karimnagar,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
321,Karimnagar,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
322,Karimnagar,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
323,Karimnagar,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
324,Karimnagar,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
325,Karimnagar,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
326,Karimnagar,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
327,Karimnagar,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
328,Karimnagar,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
329,Karimnagar,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
330,Karimnagar,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
331,Karimnagar,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
332,Karimnagar,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
333,Karimnagar,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
334,Karimnagar,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
335,Karimnagar,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
336,Karimnagar,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
337,Karimnagar,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
338,Khammam,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
339,Khammam,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
340,Khammam,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
341,Khammam,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
342,Khammam,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
343,Khammam,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
344,Khammam,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Khammam, Telangana, India",lat=17.5&lon=80.333333
345,Khammam,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
346,Khammam,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
347,Khammam,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
348,Khammam,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
349,Khammam,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
350,Adilabad,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
351,Adilabad,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
352,Adilabad,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
353,Adilabad,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
354,Adilabad,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
355,Adilabad,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
356,Adilabad,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Adilabad, Telangana, India",lat=19.5&lon=78.5
357,Adilabad,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
358,Adilabad,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
359,Adilabad,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
360,Adilabad,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
361,Adilabad,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
362,Nizamabad,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
363,Nizamabad,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
364,Nizamabad,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
365,Nizamabad,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
366,Nizamabad,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
367,Nizamabad,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
368,Nizamabad,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
369,Nizamabad,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
370,Nizamabad,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
371,Nizamabad,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
372,Nizamabad,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
373,Nizamabad,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
374,Warangal,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
375,Warangal,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
376,Warangal,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
377,Warangal,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
378,Warangal,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
379,Warangal,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
380,Warangal,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
381,Warangal,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
382,Warangal,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
383,Warangal,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
384,Warangal,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
385,Warangal,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
386,Warangal,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
387,Warangal,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
388,Warangal,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
389,Warangal,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
390,Warangal,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
391,Warangal,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
392,Warangal,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
393,Warangal,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
394,Warangal,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
395,Warangal,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
396,Warangal,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
397,Warangal,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
398,Karimnagar,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
399,Karimnagar,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
400,Karimnagar,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
401,Karimnagar,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
402,Karimnagar,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
403,Karimnagar,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
404,Karimnagar,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
405,Karimnagar,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
406,Karimnagar,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
407,Karimnagar,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
408,Karimnagar,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
409,Karimnagar,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
410,Karimnagar,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
411,Karimnagar,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
412,Karimnagar,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
413,Karimnagar,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
414,Karimnagar,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
415,Karimnagar,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
416,Karimnagar,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
417,Karimnagar,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
418,Karimnagar,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
419,Karimnagar,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
420,Karimnagar,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
421,Karimnagar,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
422,Khammam,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
423,Khammam,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
424,Khammam,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
425,Khammam,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
426,Khammam,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
427,Khammam,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
428,Khammam,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Khammam, Telangana, India",lat=17.5&lon=80.333333
429,Khammam,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
430,Khammam,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
431,Khammam,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
432,Khammam,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
433,Khammam,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
434,Adilabad,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
435,Adilabad,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
436,Adilabad,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
437,Adilabad,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
438,Adilabad,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
439,Adilabad,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
440,Adilabad,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Adilabad, Telangana, India",lat=19.5&lon=78.5
441,Adilabad,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
442,Adilabad,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
443,Adilabad,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
444,Adilabad,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
445,Adilabad,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
446,Nizamabad,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
447,Nizamabad,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
448,Nizamabad,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
449,Nizamabad,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
450,Nizamabad,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
451,Nizamabad,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
